latitude,longitude,elevation,distance,hike_city,gain,loss,pace_dist,pace_gain,FME,facilities
42.86123,11.78763,527.5,0.121,,0,-9.1,3,300,0:02,
42.86053,11.78779,527.1,0.079,,0,-0.4,3,300,0:01,
42.8596,11.78787,530,0.103,,2.9,0,3,300,0:02,
42.8591,11.78788,529.8,0.056,,0,-0.2,3,300,0:01,
42.8584,11.78763,523.6,0.08,,0,-6.2,3,300,0:01,
42.85758,11.78727,516.9,0.096,,0,-6.7,3,300,0:01,
42.8572,11.78716,513.4,0.043,,0,-3.5,3,300,0:00,
42.85679,11.78729,509.7,0.047,,0,-3.7,3,300,0:00,
42.85654,11.78744,508.5,0.03,,0,-1.2,3,300,0:00,
42.85629,11.78755,506,0.03,,0,-2.5,3,300,0:00,
42.85617,11.78784,503.8,0.027,,0,-2.2,3,300,0:00,
42.8562,11.7882,501.5,0.029,,0,-2.3,3,300,0:00,
42.85621,11.78852,500.3,0.027,,0,-1.2,3,300,0:00,
42.85609,11.78872,497.2,0.021,,0,-3.1,3,300,0:00,
42.85588,11.78878,493.2,0.024,,0,-4,3,300,0:00,
42.85547,11.78859,491.2,0.048,,0,-2,3,300,0:00,
42.85519,11.78852,488.2,0.031,,0,-3,3,300,0:00,
42.85488,11.78871,484.8,0.038,,0,-3.4,3,300,0:00,
42.85466,11.78899,482.6,0.034,,0,-2.2,3,300,0:00,
42.85451,11.78936,480.2,0.034,,0,-2.4,3,300,0:00,
42.8543,11.78981,473.6,0.044,,0,-6.6,3,300,0:00,
42.85403,11.79009,468.9,0.037,,0,-4.7,3,300,0:00,
42.85387,11.79032,465.1,0.026,,0,-3.8,3,300,0:00,
42.85377,11.79097,456,0.054,,0,-9.1,3,300,0:01,
42.85366,11.79121,452.6,0.024,,0,-3.4,3,300,0:00,
42.85345,11.79131,451.1,0.024,,0,-1.5,3,300,0:00,
42.85323,11.79127,451,0.025,,0,-0.1,3,300,0:00,
42.85303,11.79108,450.7,0.027,,0,-0.3,3,300,0:00,
42.85288,11.791,448.3,0.018,,0,-2.4,3,300,0:00,
42.85278,11.7911,445.2,0.014,,0,-3.1,3,300,0:00,
42.85282,11.79134,445,0.02,,0,-0.2,3,300,0:00,
42.85296,11.79153,445.1,0.022,,0.1,0,3,300,0:00,
42.85318,11.79179,442,0.032,,0,-3.1,3,300,0:00,
42.85324,11.79203,437.6,0.021,,0,-4.4,3,300,0:00,
42.85316,11.79221,434.8,0.017,,0,-2.8,3,300,0:00,
42.85307,11.79224,434.7,0.01,,0,-0.1,3,300,0:00,
42.85264,11.79207,430.2,0.05,,0,-4.5,3,300,0:01,
42.85231,11.79174,428.3,0.046,,0,-1.9,3,300,0:00,
42.85212,11.79146,427.8,0.031,,0,-0.5,3,300,0:00,
42.85192,11.79136,426.1,0.024,,0,-1.7,3,300,0:00,
42.85175,11.79135,424.4,0.018,,0,-1.7,3,300,0:00,
42.85163,11.79147,421.2,0.017,,0,-3.2,3,300,0:00,
42.85161,11.79166,418.1,0.016,,0,-3.1,3,300,0:00,
42.85173,11.79194,415.2,0.026,,0,-2.9,3,300,0:00,
42.85197,11.79223,415.4,0.036,,0.2,0,3,300,0:00,
42.85211,11.79253,414.2,0.029,,0,-1.2,3,300,0:00,
42.85204,11.79274,410.7,0.019,,0,-3.5,3,300,0:00,
42.85193,11.79272,409.2,0.012,,0,-1.5,3,300,0:00,
42.85171,11.79266,407,0.025,,0,-2.2,3,300,0:00,
42.85155,11.79269,404.9,0.018,,0,-2.1,3,300,0:00,
42.85156,11.79286,404.7,0.014,,0,-0.2,3,300,0:00,
42.85161,11.79311,404,0.021,,0,-0.7,3,300,0:00,
42.85182,11.79347,401.9,0.038,,0,-2.1,3,300,0:00,
42.85176,11.7938,397.3,0.027,,0,-4.6,3,300,0:00,
42.85167,11.79388,395.2,0.012,,0,-2.1,3,300,0:00,
42.8514,11.79392,392.6,0.03,,0,-2.6,3,300,0:00,
42.85107,11.79381,392.3,0.038,,0,-0.3,3,300,0:00,
42.85092,11.79367,391.6,0.02,,0,-0.7,3,300,0:00,
42.85078,11.7934,389.8,0.027,,0,-1.8,3,300,0:00,
42.85074,11.79303,389.9,0.031,,0.1,0,3,300,0:00,
42.85062,11.79291,389.5,0.017,,0,-0.4,3,300,0:00,
42.85036,11.79284,387.2,0.029,,0,-2.3,3,300,0:00,
42.85007,11.79288,382.7,0.032,,0,-4.5,3,300,0:00,
42.84994,11.79271,381.1,0.02,,0,-1.6,3,300,0:00,
42.84989,11.79247,380.6,0.021,,0,-0.5,3,300,0:00,
42.84978,11.79217,378.7,0.027,,0,-1.9,3,300,0:00,
42.84964,11.79188,378.1,0.029,,0,-0.6,3,300,0:00,
42.84937,11.79162,375.1,0.036,,0,-3,3,300,0:00,
42.84912,11.79131,372.7,0.038,,0,-2.4,3,300,0:00,
42.84892,11.79107,370,0.03,,0,-2.7,3,300,0:00,
42.84877,11.79081,368.6,0.027,,0,-1.4,3,300,0:00,
42.8486,11.79037,366.4,0.04,,0,-2.2,3,300,0:00,
42.84845,11.79008,362.2,0.029,,0,-4.2,3,300,0:00,
42.84823,11.78996,358.6,0.026,,0,-3.6,3,300,0:00,
42.84798,11.78995,356.5,0.028,,0,-2.1,3,300,0:00,
42.84781,11.79019,353,0.027,,0,-3.5,3,300,0:00,
42.84761,11.79032,349.3,0.025,,0,-3.7,3,300,0:00,
42.84741,11.79028,346.7,0.023,,0,-2.6,3,300,0:00,
42.84725,11.79014,345.4,0.021,,0,-1.3,3,300,0:00,
42.84707,11.78975,340.4,0.037,,0,-5,3,300,0:00,
42.84707,11.78931,339,0.036,,0,-1.4,3,300,0:00,
42.84699,11.78905,334.6,0.023,,0,-4.4,3,300,0:00,
42.84642,11.78902,325.4,0.064,,0,-9.2,3,300,0:01,
42.84612,11.78885,320.8,0.036,,0,-4.6,3,300,0:00,
42.84592,11.78878,321.1,0.023,,0.3,0,3,300,0:00,
42.84488,11.78861,319,0.116,,0,-2.1,3,300,0:02,
42.84461,11.78864,318.5,0.03,,0,-0.5,3,300,0:00,
42.84429,11.78877,317.4,0.037,,0,-1.1,3,300,0:00,
42.84384,11.78901,315.7,0.054,,0,-1.7,3,300,0:01,
42.84358,11.78908,314.2,0.029,,0,-1.5,3,300,0:00,
42.842,11.78858,313.5,0.181,,0,-0.7,3,300,0:03,
42.8417,11.78835,312.2,0.038,,0,-1.3,3,300,0:00,
42.8416,11.78809,312.7,0.024,,0.5,0,3,300,0:00,
42.84145,11.78746,314.6,0.054,,1.9,0,3,300,0:01,
42.84123,11.78633,318.7,0.096,,4.1,0,3,300,0:02,
42.84115,11.78575,320.8,0.048,,2.1,0,3,300,0:01,
42.84098,11.78531,324.2,0.04,,3.4,0,3,300,0:01,
42.84052,11.78466,321.5,0.074,,0,-2.7,3,300,0:01,
42.84035,11.78448,320.9,0.024,,0,-0.6,3,300,0:00,
42.8396,11.78405,323.6,0.091,,2.7,0,3,300,0:02,
42.8392,11.78386,321.8,0.047,,0,-1.8,3,300,0:00,
42.83829,11.7833,320.9,0.111,,0,-0.9,3,300,0:02,
42.83735,11.78263,315.8,0.118,,0,-5.1,3,300,0:02,
42.83702,11.78247,317.1,0.038,,1.3,0,3,300,0:01,
42.83662,11.78219,317.8,0.05,,0.7,0,3,300,0:01,
42.83629,11.78178,318.7,0.05,,0.9,0,3,300,0:01,
42.83612,11.78143,318.9,0.034,,0.2,0,3,300,0:00,
42.836,11.78075,316.2,0.058,,0,-2.7,3,300,0:01,
42.83574,11.78051,313.9,0.035,,0,-2.3,3,300,0:00,
42.83533,11.78038,311.8,0.046,,0,-2.1,3,300,0:00,
42.83446,11.78027,311.2,0.097,,0,-0.6,3,300,0:01,
42.83361,11.77983,307.8,0.101,,0,-3.4,3,300,0:02,
42.83279,11.77873,304,0.128,,0,-3.8,3,300,0:02,
42.83206,11.77779,302.8,0.112,,0,-1.2,3,300,0:02,
42.83164,11.77749,301,0.053,,0,-1.8,3,300,0:01,
42.83125,11.77733,301.3,0.045,,0.3,0,3,300,0:00,
42.82999,11.77698,301.9,0.143,,0.6,0,3,300,0:02,
42.82857,11.77662,303.4,0.16,,1.5,0,3,300,0:03,
42.82791,11.77646,302.7,0.075,,0,-0.7,3,300,0:01,
42.82767,11.7765,301.7,0.027,,0,-1,3,300,0:00,
42.82728,11.77671,300.8,0.046,,0,-0.9,3,300,0:00,
42.82627,11.77745,300,0.128,,0,-0.8,3,300,0:02,
42.82566,11.7777,297.6,0.071,,0,-2.4,3,300,0:01,
42.82544,11.77797,296,0.033,,0,-1.6,3,300,0:00,
42.82531,11.77922,298,0.103,,2,0,3,300,0:02,
42.82525,11.77969,297.1,0.039,,0,-0.9,3,300,0:00,
42.82508,11.78021,297,0.046,,0,-0.1,3,300,0:00,
42.82504,11.7807,297.6,0.041,Ponte a Rigo (To Variant),0.6,0,3,300,0:00,H
42.82497,11.78168,298.9,0.08,,1.3,0,3,300,0:01,
42.82486,11.78253,299.5,0.071,,0.6,0,3,300,0:01,
42.8247,11.7835,299.5,0.081,,0,0,3,300,0:01,
42.82455,11.78432,300,0.069,,0.5,0,3,300,0:01,
42.82438,11.7852,298.8,0.075,,0,-1.2,3,300,0:01,
42.82429,11.78555,298.9,0.03,,0.1,0,3,300,0:00,
42.82411,11.78622,298.2,0.058,,0,-0.7,3,300,0:01,
42.82392,11.78666,298.1,0.042,,0,-0.1,3,300,0:00,
42.82355,11.78733,298.8,0.068,,0.7,0,3,300,0:01,
42.82265,11.78897,297.8,0.168,,0,-1,3,300,0:03,
42.82223,11.78968,297.9,0.074,,0.1,0,3,300,0:01,
42.82199,11.79006,297.2,0.041,,0,-0.7,3,300,0:00,
42.8214,11.79114,294,0.11,,0,-3.2,3,300,0:02,
42.8212,11.79156,292,0.041,,0,-2,3,300,0:00,
42.82087,11.79201,291.5,0.052,,0,-0.5,3,300,0:01,
42.82078,11.7921,291.3,0.012,,0,-0.2,3,300,0:00,
42.82076,11.7923,291.7,0.017,,0.4,0,3,300,0:00,
42.82058,11.79267,291.5,0.036,,0,-0.2,3,300,0:00,
42.82042,11.79312,291.9,0.041,,0.4,0,3,300,0:00,
42.82018,11.79357,291.8,0.045,,0,-0.1,3,300,0:00,
42.81985,11.79419,292,0.063,,0.2,0,3,300,0:01,
42.8194,11.79488,290.9,0.075,,0,-1.1,3,300,0:01,
42.81924,11.7949,290.1,0.018,,0,-0.8,3,300,0:00,
42.81918,11.79504,290.2,0.013,,0.1,0,3,300,0:00,
42.81912,11.79537,291.4,0.028,,1.2,0,3,300,0:00,
42.81888,11.7957,291,0.038,,0,-0.4,3,300,0:00,
42.81841,11.79625,290.9,0.069,,0,-0.1,3,300,0:01,
42.81851,11.79642,292.6,0.018,,1.7,0,3,300,0:00,
42.81818,11.79678,293.2,0.047,,0.6,0,3,300,0:01,
42.81794,11.79707,293.1,0.036,,0,-0.1,3,300,0:00,
42.81757,11.79751,292.1,0.054,,0,-1,3,300,0:01,
42.8167,11.79854,291.8,0.128,,0,-0.3,3,300,0:02,
42.81607,11.79909,292.6,0.084,,0.8,0,3,300,0:01,
42.81548,11.79955,294.9,0.075,,2.3,0,3,300,0:01,
42.81491,11.79994,294.4,0.071,,0,-0.5,3,300,0:01,
42.81433,11.80019,294.1,0.068,,0,-0.3,3,300,0:01,
42.81417,11.80026,295.8,0.018,,1.7,0,3,300,0:00,
42.81333,11.80043,297.1,0.095,,1.3,0,3,300,0:02,
42.81317,11.80048,296.9,0.018,,0,-0.2,3,300,0:00,
42.81268,11.80074,298.3,0.058,,1.4,0,3,300,0:01,
42.81241,11.80082,298.6,0.031,,0.3,0,3,300,0:00,
42.81202,11.80089,298.8,0.044,,0.2,0,3,300,0:00,
42.81185,11.80094,299,0.019,,0.2,0,3,300,0:00,
42.81105,11.80127,302.2,0.093,,3.2,0,3,300,0:02,
42.81088,11.80139,302.5,0.021,,0.3,0,3,300,0:00,
42.81064,11.8016,300.9,0.032,,0,-1.6,3,300,0:00,
42.81035,11.80197,300,0.044,,0,-0.9,3,300,0:00,
42.81007,11.80213,301.3,0.034,,1.3,0,3,300,0:00,
42.80889,11.80257,301.3,0.136,,0,0,3,300,0:02,
42.80872,11.80272,300.7,0.022,,0,-0.6,3,300,0:00,
42.80858,11.80291,299.5,0.022,,0,-1.2,3,300,0:00,
42.80851,11.80309,299.7,0.017,,0.2,0,3,300,0:00,
42.80836,11.80357,299.2,0.043,,0,-0.5,3,300,0:00,
42.80827,11.80385,298.5,0.025,,0,-0.7,3,300,0:00,
42.80817,11.80399,298.3,0.016,,0,-0.2,3,300,0:00,
42.80808,11.80403,298.1,0.01,,0,-0.2,3,300,0:00,
42.80755,11.80401,298.8,0.059,,0.7,0,3,300,0:01,
42.8074,11.80407,299.4,0.017,,0.6,0,3,300,0:00,
42.80649,11.80488,299.8,0.121,,0.4,0,3,300,0:02,
42.80613,11.80517,300.3,0.047,,0.5,0,3,300,0:01,
42.80496,11.80586,307.3,0.141,,7,0,3,300,0:04,
42.80442,11.80625,308.7,0.068,,1.4,0,3,300,0:01,
42.80425,11.80638,308.5,0.022,,0,-0.2,3,300,0:00,
42.80427,11.80663,305.7,0.021,,0,-2.8,3,300,0:00,
42.80419,11.80687,303,0.021,,0,-2.7,3,300,0:00,
42.80374,11.80714,297.3,0.055,,0,-5.7,3,300,0:01,
42.80305,11.8076,291.7,0.085,,0,-5.6,3,300,0:01,
42.80248,11.80792,284.7,0.069,,0,-7,3,300,0:01,
42.80223,11.80802,280.6,0.029,,0,-4.1,3,300,0:00,
42.80205,11.80808,280.6,0.02,,0,0,3,300,0:00,
42.8017,11.80831,280.2,0.044,,0,-0.4,3,300,0:00,
42.80155,11.80828,279.9,0.016,,0,-0.3,3,300,0:00,
42.80143,11.80853,278.5,0.025,,0,-1.4,3,300,0:00,
42.80115,11.80883,276.8,0.039,,0,-1.7,3,300,0:00,
42.80033,11.80974,276.7,0.118,,0,-0.1,3,300,0:02,
42.80012,11.80996,278.1,0.029,,1.4,0,3,300,0:00,
42.80002,11.8099,278.7,0.013,,0.6,0,3,300,0:00,
42.79975,11.8107,276.6,0.072,,0,-2.1,3,300,0:01,
42.79956,11.81126,272.5,0.05,,0,-4.1,3,300,0:01,
42.79933,11.81195,281.9,0.062,,9.4,0,3,300,0:03,
42.79928,11.81201,282.8,0.007,,0.9,0,3,300,0:00,
42.79918,11.81214,283.1,0.016,,0.3,0,3,300,0:00,
42.79899,11.81228,284.2,0.024,,1.1,0,3,300,0:00,
42.79875,11.81235,283.5,0.027,,0,-0.7,3,300,0:00,
42.79841,11.81239,281.9,0.038,,0,-1.6,3,300,0:00,
42.79769,11.81237,283.7,0.08,,1.8,0,3,300,0:01,
42.79751,11.81244,284.5,0.021,,0.8,0,3,300,0:00,
42.79734,11.81255,284.6,0.021,,0.1,0,3,300,0:00,
42.79667,11.81347,285.5,0.106,,0.9,0,3,300,0:02,
42.7961,11.81421,284,0.087,,0,-1.5,3,300,0:01,
42.7959,11.8146,283.5,0.039,Centeno,0,-0.5,3,300,0:00,H RB
42.79539,11.81538,281.7,0.085,,0,-1.8,3,300,0:01,
42.79533,11.81562,282.3,0.021,,0.6,0,3,300,0:00,
42.79474,11.81641,282.3,0.092,,0,0,3,300,0:01,
42.79448,11.81679,280.8,0.043,,0,-1.5,3,300,0:00,
42.79366,11.81811,283.8,0.141,,3,0,3,300,0:03,
42.79329,11.8186,283.3,0.057,,0,-0.5,3,300,0:01,
42.79273,11.81919,281.7,0.079,,0,-1.6,3,300,0:01,
42.79149,11.82047,278,0.173,,0,-3.7,3,300,0:03,
42.79102,11.82097,276,0.066,,0,-2,3,300,0:01,
42.79062,11.82152,273,0.064,,0,-3,3,300,0:01,
42.78976,11.82275,274.9,0.138,,1.9,0,3,300,0:03,
42.78896,11.82376,272.3,0.122,,0,-2.6,3,300,0:02,
42.78793,11.82506,274.2,0.156,,1.9,0,3,300,0:03,
42.7874,11.82574,274.9,0.081,,0.7,0,3,300,0:01,
42.78696,11.82647,274.1,0.077,,0,-0.8,3,300,0:01,
42.786,11.82828,269.5,0.183,,0,-4.6,3,300,0:03,
42.78551,11.82909,266.7,0.085,,0,-2.8,3,300,0:01,
42.78457,11.83057,265.5,0.16,,0,-1.2,3,300,0:03,
42.78393,11.83154,266.2,0.107,,0.7,0,3,300,0:02,
42.78364,11.83179,266.1,0.038,,0,-0.1,3,300,0:00,
42.78345,11.83193,265.8,0.024,,0,-0.3,3,300,0:00,
42.78288,11.8322,266.2,0.067,,0.4,0,3,300,0:01,
42.7825,11.83238,266.1,0.045,,0,-0.1,3,300,0:00,
42.78236,11.83242,266.1,0.016,,0,0,3,300,0:00,
42.78223,11.83237,265.5,0.015,,0,-0.6,3,300,0:00,
42.78215,11.83234,265.2,0.009,,0,-0.3,3,300,0:00,
42.78194,11.83248,264,0.026,,0,-1.2,3,300,0:00,
42.78159,11.83287,263.4,0.05,,0,-0.6,3,300,0:01,
42.78145,11.83308,262,0.023,,0,-1.4,3,300,0:00,
42.78129,11.83339,262.1,0.031,,0.1,0,3,300,0:00,
42.78055,11.83511,261.2,0.163,,0,-0.9,3,300,0:03,
42.78038,11.83549,262.1,0.037,,0.9,0,3,300,0:00,
42.78038,11.83559,262.5,0.008,,0.4,0,3,300,0:00,
42.77985,11.83648,262.1,0.094,,0,-0.4,3,300,0:01,
42.77932,11.83737,260.4,0.093,,0,-1.7,3,300,0:01,
42.77895,11.83798,260,0.065,,0,-0.4,3,300,0:01,
42.77871,11.83839,259.8,0.043,,0,-0.2,3,300,0:00,
42.7785,11.83877,260.3,0.039,,0.5,0,3,300,0:00,
42.77816,11.83941,261.2,0.064,,0.9,0,3,300,0:01,
42.7769,11.84179,263.1,0.24,,1.9,0,3,300,0:05,
42.77585,11.84376,263.1,0.199,,0,0,3,300,0:03,
42.77559,11.8444,263.1,0.06,,0,0,3,300,0:01,
42.77535,11.84509,263.1,0.062,,0,0,3,300,0:01,
42.77503,11.84667,266.2,0.134,,3.1,0,3,300,0:03,
42.77488,11.84728,266.4,0.053,,0.2,0,3,300,0:01,
42.77478,11.84753,267.4,0.023,,1,0,3,300,0:00,
42.77461,11.84788,268.7,0.035,,1.3,0,3,300,0:00,
42.77356,11.84936,268.3,0.168,,0,-0.4,3,300,0:03,
42.7723,11.85106,267.6,0.197,,0,-0.7,3,300,0:03,
42.7718,11.85176,267.3,0.08,,0,-0.3,3,300,0:01,
42.77169,11.85197,268.3,0.021,,1,0,3,300,0:00,
42.77158,11.85225,267.8,0.026,,0,-0.5,3,300,0:00,
42.77149,11.85266,268.3,0.035,,0.5,0,3,300,0:00,
42.77125,11.85427,265.2,0.134,,0,-3.1,3,300,0:02,
42.77118,11.85464,265.6,0.032,,0.4,0,3,300,0:00,
42.77109,11.8549,266.3,0.023,,0.7,0,3,300,0:00,
42.77096,11.85507,264.4,0.02,,0,-1.9,3,300,0:00,
42.77081,11.85525,265.3,0.023,,0.9,0,3,300,0:00,
42.77059,11.85542,263.8,0.028,,0,-1.5,3,300,0:00,
42.7703,11.85552,263.7,0.033,,0,-0.1,3,300,0:00,
42.76925,11.85568,259.2,0.117,,0,-4.5,3,300,0:02,
42.76804,11.85589,255.2,0.136,,0,-4,3,300,0:02,
42.76616,11.85619,250.8,0.21,,0,-4.4,3,300,0:04,
42.7658,11.85624,250,0.04,,0,-0.8,3,300,0:00,
42.76465,11.85627,245.8,0.128,,0,-4.2,3,300,0:02,
42.76377,11.85625,249.5,0.098,,3.7,0,3,300,0:02,
42.76374,11.85637,249.5,0.01,,0,0,3,300,0:00,
42.76364,11.85637,249.8,0.011,,0.3,0,3,300,0:00,
42.76349,11.85637,249.9,0.017,,0.1,0,3,300,0:00,
42.76345,11.85637,249.9,0.004,,0,0,3,300,0:00,
42.76342,11.85621,249.4,0.014,,0,-0.5,3,300,0:00,
42.7632,11.85624,249.5,0.025,,0.1,0,3,300,0:00,
42.763,11.85632,249.8,0.023,,0.3,0,3,300,0:00,
42.76283,11.85641,249.9,0.02,,0.1,0,3,300,0:00,
42.76269,11.8565,249.9,0.017,,0,0,3,300,0:00,
42.76244,11.85674,250.6,0.034,,0.7,0,3,300,0:00,
42.76238,11.85672,250.8,0.007,,0.2,0,3,300,0:00,
42.76232,11.85659,251.1,0.013,,0.3,0,3,300,0:00,
42.76217,11.85663,251.9,0.017,,0.8,0,3,300,0:00,
42.76202,11.8568,253.6,0.021,,1.7,0,3,300,0:00,
42.76179,11.85712,256,0.037,,2.4,0,3,300,0:01,
42.76104,11.85766,264.9,0.094,,8.9,0,3,300,0:03,
42.7609,11.85773,266.4,0.017,,1.5,0,3,300,0:00,
42.76049,11.85812,272.5,0.055,,6.1,0,3,300,0:02,
42.76033,11.85817,275.2,0.019,,2.7,0,3,300,0:00,
42.76013,11.85859,278.1,0.041,,2.9,0,3,300,0:01,
42.75999,11.85867,280.1,0.016,,2,0,3,300,0:00,
42.75953,11.85854,286.1,0.053,,6,0,3,300,0:02,
42.75935,11.85856,289.2,0.02,,3.1,0,3,300,0:01,
42.75901,11.8589,295.3,0.047,,6.1,0,3,300,0:02,
42.75882,11.85904,298.2,0.024,,2.9,0,3,300,0:01,
42.7585,11.85919,302.8,0.037,,4.6,0,3,300,0:01,
42.75836,11.8594,303.8,0.023,,1,0,3,300,0:00,
42.75812,11.8596,304.5,0.032,,0.7,0,3,300,0:00,
42.75739,11.86005,309.2,0.089,,4.7,0,3,300,0:02,
42.75716,11.86013,310.9,0.026,,1.7,0,3,300,0:00,
42.75697,11.8601,312.2,0.021,,1.3,0,3,300,0:00,
42.75684,11.86003,314.3,0.016,,2.1,0,3,300,0:00,
42.75678,11.86012,314.8,0.01,,0.5,0,3,300,0:00,
42.75669,11.86031,315.4,0.018,,0.6,0,3,300,0:00,
42.75659,11.86056,318,0.024,,2.6,0,3,300,0:01,
42.75647,11.86076,319.8,0.021,,1.8,0,3,300,0:00,
42.75616,11.86128,327.2,0.055,,7.4,0,3,300,0:02,
42.75609,11.86185,328.2,0.047,,1,0,3,300,0:01,
42.75594,11.86236,334.5,0.045,,6.3,0,3,300,0:02,
42.75583,11.8626,338.7,0.023,,4.2,0,3,300,0:01,
42.75569,11.8627,341,0.017,,2.3,0,3,300,0:00,
42.75543,11.86278,344.3,0.03,,3.3,0,3,300,0:01,
42.75499,11.86285,347,0.049,,2.7,0,3,300,0:01,
42.75445,11.86278,350.9,0.061,,3.9,0,3,300,0:02,
42.7536,11.86293,347,0.095,,0,-3.9,3,300,0:01,
42.75328,11.86285,345.5,0.036,,0,-1.5,3,300,0:00,
42.75302,11.86266,345.1,0.033,,0,-0.4,3,300,0:00,
42.75274,11.86255,345,0.032,,0,-0.1,3,300,0:00,
42.75217,11.86244,345.9,0.064,,0.9,0,3,300,0:01,
42.75119,11.86234,347.6,0.109,,1.7,0,3,300,0:02,
42.75063,11.86237,347.7,0.063,,0.1,0,3,300,0:01,
42.7506,11.86252,345.8,0.012,,0,-1.9,3,300,0:00,
42.75017,11.86253,350.3,0.048,,4.5,0,3,300,0:01,
42.74925,11.86272,357.2,0.103,,6.9,0,3,300,0:03,
42.74915,11.86294,358,0.022,,0.8,0,3,300,0:00,
42.74893,11.86311,356,0.028,,0,-2,3,300,0:00,
42.74852,11.86324,352.1,0.046,,0,-3.9,3,300,0:00,
42.74824,11.86341,349.4,0.035,,0,-2.7,3,300,0:00,
42.74808,11.86359,346.5,0.023,,0,-2.9,3,300,0:00,
42.7481,11.86376,343.8,0.014,,0,-2.7,3,300,0:00,
42.74805,11.86395,340.3,0.016,,0,-3.5,3,300,0:00,
42.74793,11.86407,335.9,0.017,,0,-4.4,3,300,0:00,
42.74784,11.86403,334.8,0.01,,0,-1.1,3,300,0:00,
42.74774,11.86393,336.8,0.014,,2,0,3,300,0:00,
42.74765,11.86392,337.2,0.01,,0.4,0,3,300,0:00,
42.74685,11.86438,360.7,0.097,,23.5,0,3,300,0:06,
42.74665,11.86461,364.4,0.029,,3.7,0,3,300,0:01,
42.74657,11.86475,362.8,0.014,,0,-1.6,3,300,0:00,
42.74651,11.86501,363.6,0.023,,0.8,0,3,300,0:00,
42.7462,11.86525,366.5,0.039,,2.9,0,3,300,0:01,
42.74535,11.86581,372.7,0.105,,6.2,0,3,300,0:03,
42.74508,11.86608,373.3,0.037,,0.6,0,3,300,0:00,
42.74453,11.86643,375,0.068,Acquapendente,1.7,0,3,300,0:01,AH RBG
42.74413,11.8667,375.7,0.05,,0.7,0,3,300,0:01,
42.74371,11.86686,376.5,0.048,,0.8,0,3,300,0:01,
42.74295,11.86738,378.8,0.095,,2.3,0,3,300,0:02,
42.74279,11.8676,379.9,0.025,,1.1,0,3,300,0:00,
42.74264,11.8679,382.6,0.03,,2.7,0,3,300,0:01,
42.7426,11.86816,384.7,0.021,,2.1,0,3,300,0:00,
42.74274,11.86975,386.4,0.131,,1.7,0,3,300,0:02,
42.74274,11.87023,385.7,0.04,,0,-0.7,3,300,0:00,
42.7426,11.87066,386.5,0.038,,0.8,0,3,300,0:00,
42.74261,11.87064,386.5,0,,0,0,3,300,0:00,
42.7423,11.87146,385.1,0.075,,0,-1.4,3,300,0:01,
42.74213,11.87197,384.8,0.046,,0,-0.3,3,300,0:00,
42.74188,11.87318,389,0.103,,4.2,0,3,300,0:02,
42.7417,11.87432,393.9,0.096,,4.9,0,3,300,0:02,
42.74158,11.87498,397.1,0.055,,3.2,0,3,300,0:01,
42.74149,11.87545,400.3,0.04,,3.2,0,3,300,0:01,
42.74119,11.87737,407.6,0.161,,7.3,0,3,300,0:04,
42.74113,11.87785,408.2,0.04,,0.6,0,3,300,0:00,
42.74115,11.87808,408.9,0.019,,0.7,0,3,300,0:00,
42.7412,11.87827,408.7,0.016,,0,-0.2,3,300,0:00,
42.74127,11.87847,408.7,0.018,,0,0,3,300,0:00,
42.74155,11.87901,408.4,0.054,,0,-0.3,3,300,0:01,
42.74186,11.87956,407.2,0.057,,0,-1.2,3,300,0:01,
42.74191,11.87989,406.5,0.028,,0,-0.7,3,300,0:00,
42.74184,11.88055,405.8,0.054,,0,-0.7,3,300,0:01,
42.74156,11.88226,405,0.144,,0,-0.8,3,300,0:02,
42.74144,11.8826,404.9,0.03,,0,-0.1,3,300,0:00,
42.74117,11.88322,404.7,0.059,,0,-0.2,3,300,0:01,
42.74074,11.88512,410.1,0.163,,5.4,0,3,300,0:04,
42.74055,11.88606,416.8,0.08,,6.7,0,3,300,0:02,
42.73984,11.88938,433.4,0.283,,16.6,0,3,300,0:08,
42.73939,11.89133,439,0.167,,5.6,0,3,300,0:04,
42.73932,11.89144,439.1,0.012,,0.1,0,3,300,0:00,
42.7392,11.89157,438.6,0.017,,0,-0.5,3,300,0:00,
42.7391,11.89169,438.2,0.015,,0,-0.4,3,300,0:00,
42.73874,11.89213,436.9,0.054,,0,-1.3,3,300,0:01,
42.73853,11.89233,436.3,0.029,,0,-0.6,3,300,0:00,
42.73832,11.89261,435.7,0.032,,0,-0.6,3,300,0:00,
42.73792,11.89294,434.9,0.052,,0,-0.8,3,300,0:01,
42.73754,11.89334,434,0.054,,0,-0.9,3,300,0:01,
42.73724,11.89375,434,0.047,,0,0,3,300,0:00,
42.73708,11.89406,434,0.031,,0,0,3,300,0:00,
42.73694,11.8943,434,0.025,,0,0,3,300,0:00,
42.73684,11.89439,434.7,0.013,,0.7,0,3,300,0:00,
42.73683,11.89439,434.7,0.001,,0,0,3,300,0:00,
42.73667,11.89435,435.6,0.019,,0.9,0,3,300,0:00,
42.73654,11.89434,435.3,0.014,,0,-0.3,3,300,0:00,
42.7362,11.89438,435,0.038,,0,-0.3,3,300,0:00,
42.73597,11.89442,435,0.026,,0,0,3,300,0:00,
42.73559,11.89415,436,0.047,,1,0,3,300,0:01,
